Season,Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,url,Games,Min_Played,FG%,AVG_DIST_FGA,%FGA_2P,%FGA_0-3ft,%FGA_3-10ft,%FGA_10-16ft,%FGA_16ft<3,%FGA_3P,2P%,0-3_FG%,3-10_FG%,10-16_FG%,16<3_FG%,3P%,%ASTd_2P,%FGA_DUNK,DUNKS,%ASTd_3P,%_CORNER3PA,3P%_CORNER3,HEAVE_ATT,HEAVE_MD
2002-03,Juwan Howard,PF,howarju01,29,77,2730,17.2,0.501,0.003,0.278,7.4,18.1,12.5,18.1,1.5,0.8,11.8,26.1,2.7,3.4,6,0.106,0.7,0.5,1.2,2.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/howarju01.html,77,2730,0.45,10.6,0.997,0.206,0.217,0.277,0.297,0.003,0.449,0.604,0.369,0.421,0.428,0.5,0.687,0.042,44,0.5,0,0,1,0
2002-03,Kareem Rush,PG,rushka01,22,76,872,5.8,0.447,0.279,0.094,3.3,8.9,6.1,11.7,0.6,0.9,19.9,16.1,-0.9,0.3,-0.6,-0.033,-4.6,-2.6,-7.2,-1.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rushka01.html,76,872,0.393,14.7,0.721,0.209,0.094,0.156,0.262,0.279,0.438,0.647,0.348,0.289,0.391,0.279,0.675,0.037,8,1,0.25,0.118,0,0
2002-03,Karl Malone,PF,malonka01,39,81,2936,21.7,0.534,0.011,0.482,4.8,20.5,13,24.4,2.5,0.8,11.8,27.8,6.9,4.3,11.1,0.182,2.8,1.6,4.5,4.8,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/malonka01.html,81,2936,0.462,11.6,0.989,0.249,0.117,0.196,0.427,0.011,0.464,0.664,0.411,0.365,0.408,0.214,0.809,0.016,20,1,0,0,0,0
2002-03,Kedrick Brown,SF,brownke01,21,51,666,8.8,0.392,0.228,0.187,7.4,16.6,11.9,5.1,2.7,1.5,11.1,14.5,-0.5,1.1,0.5,0.037,-5.4,1,-4.4,-0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brownke01.html,51,666,0.357,12.2,0.772,0.333,0.129,0.088,0.222,0.228,0.439,0.649,0.182,0.467,0.263,0.077,0.638,0.076,12,1,0.667,0.077,1,0
2002-03,Keith Van Horn,PF,vanhoke01,27,74,2337,17.3,0.556,0.185,0.252,7.8,18.7,13.2,7.2,1.4,1,12.4,23.2,3.9,2.6,6.5,0.133,1.1,-1.1,0,1.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/v/vanhoke01.html,74,2337,0.482,10.1,0.815,0.336,0.233,0.129,0.117,0.185,0.508,0.631,0.459,0.407,0.36,0.369,0.673,0.064,55,0.985,0.301,0.434,0,0
2002-03,Kelvin Cato,C,catoke01,28,73,1247,15.5,0.535,0.016,0.484,12.5,26.7,19.8,2.6,1.6,4.9,15.3,13.6,1.3,2.5,3.8,0.145,-2.8,1.8,-1,0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/catoke01.html,73,1247,0.52,4.1,0.984,0.648,0.191,0.109,0.035,0.016,0.528,0.657,0.286,0.25,0.333,0,0.789,0.352,79,0,0,0,2,0
2002-03,Ken Johnson,C,johnske03,24,16,156,6.1,0.404,0,0.162,2.9,21.3,11.8,0,0.4,6,13.1,13.8,-0.2,0.2,0,-0.002,-9.9,-0.1,-10,-0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnske03.html,16,156,0.405,10.4,1,0.135,0.324,0.405,0.135,0,0.405,0.4,0.583,0.333,0.2,0,0.733,0.027,1,0,0,0,0,0
2002-03,Kendall Gill,SG,gillke01,34,82,2068,10.6,0.477,0.087,0.238,2.9,10.5,6.8,11.4,2,0.5,12.6,18.8,0.1,1.8,1.9,0.043,-2.2,-0.3,-2.5,-0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gillke01.html,82,2068,0.422,13.7,0.913,0.26,0.047,0.095,0.511,0.087,0.432,0.545,0.406,0.359,0.39,0.322,0.745,0.015,10,0.947,0.627,0.405,1,0
2002-03,Kenny Anderson,PG,anderke01,32,40.66666667,756.6666667,13.23333333,0.454333333,0.017666667,0.149,3.233333333,10.3,6.7,29.7,2.733333333,0.333333333,16.06666667,19.8,0.233333333,0.866666667,1.066666667,0.061666667,-2.1,-0.366666667,-2.4,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/anderke01.html,23,446,0.407,10.2,0.987,0.327,0.153,0.153,0.353,0.013,0.405,0.531,0.261,0.391,0.358,0.5,0.6,0,0,1,0,0,0,0
2002-03,Kenny Satterfield,PG,satteke01,21,26,334.6666667,4.2,0.309666667,0.107666667,0.129,4.133333333,6.366666667,5.2,23.9,1.9,0.233333333,20.73333333,19.2,-0.933333333,0.3,-0.666666667,-0.095666667,-6.566666667,-1.733333333,-8.266666667,-0.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/satteke01.html,17,82,0.222,9.2,1,0.278,0.278,0.167,0.278,0,0.222,0.6,0.2,0,0,0,1,0,0,0,0,0,0,0
2002-03,Kenny Thomas,PF,thomake01,25,44,1318.666667,14.43333333,0.508333333,0,0.333666667,10.53333333,19.93333333,15.2,9.8,1.633333333,1,15.33333333,17.86666667,1.4,1.666666667,3.066666667,0.100666667,-1,0.8,-0.2,0.733333333,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thomake01.html,46,1392,0.482,5.2,1,0.537,0.238,0.111,0.114,0,0.482,0.591,0.432,0.268,0.286,0,0.59,0.098,32,0,0,0,0,0
2002-03,Kenyon Martin,PF,martike01,25,77,2628,16.9,0.511,0.04,0.362,7.1,20.7,13.9,13,2,2,13.3,24.8,1.8,5.3,7.1,0.129,-0.8,2,1.2,2.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/martike01.html,77,2628,0.47,7.6,0.96,0.409,0.258,0.127,0.166,0.04,0.481,0.664,0.384,0.336,0.294,0.209,0.66,0.17,170,0.889,0.233,0.2,2,0
2002-03,Keon Clark,C,clarkke01,27,80,1780,13.9,0.528,0.009,0.284,8.8,17.9,13.6,6.5,1.1,5.6,15.6,14.9,1.3,3.4,4.7,0.127,-2.5,3.6,1.1,1.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/clarkke01.html,80,1780,0.501,7.6,0.991,0.399,0.253,0.155,0.184,0.009,0.506,0.694,0.377,0.329,0.422,0,0.659,0.162,73,0,0,0,4,0
2002-03,Kerry Kittles,SG,kittlke01,28,65,1951,18.3,0.55,0.308,0.19,3.1,11.7,7.4,15.4,2.7,1.2,6.7,19.1,4.2,3.4,7.7,0.188,2.6,1.3,3.9,2.9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kittlke01.html,65,1951,0.467,13.7,0.692,0.321,0.069,0.059,0.243,0.308,0.516,0.693,0.306,0.381,0.376,0.356,0.776,0.068,44,0.949,0.11,0.667,0,0
2002-03,Kevin Garnett,PF,garneke01,26,82,3321,26.4,0.553,0.048,0.339,8.6,28.5,18.8,25.8,1.8,2.8,11.9,26.4,9.8,5.8,15.6,0.225,5,3.7,8.7,9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/garneke01.html,82,3321,0.502,11.3,0.952,0.217,0.203,0.25,0.282,0.048,0.513,0.707,0.399,0.495,0.462,0.282,0.591,0.07,101,0.7,0.042,0.333,2,0
2002-03,Kevin Ollie,PG,ollieke01,30,54.66666667,1264.666667,13.73333333,0.514,0.013,0.409666667,1.566666667,9.933333333,5.666666667,23.7,2,0.2,12.3,14.73333333,2,0.533333333,2.533333333,0.097666667,-1.066666667,-1.266666667,-2.266666667,-0.133333333,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/o/ollieke01.html,29,770,0.441,9.2,0.995,0.387,0.156,0.097,0.355,0.005,0.438,0.625,0.172,0.278,0.394,1,0.704,0,0,1,0,0,0,0
2002-03,Kevin Willis,C,willike02,40,71,840,12.5,0.506,0.008,0.323,12,18.8,15.6,4.9,1.3,1.7,17,19.5,0.2,1.3,1.6,0.091,-3.3,-0.4,-3.7,-0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/willike02.html,71,840,0.479,7.5,0.992,0.377,0.257,0.226,0.132,0.008,0.482,0.732,0.303,0.414,0.235,0,0.569,0.086,22,0,0.5,0,0,0
2002-03,Keyon Dooling,SG,doolike01,22,55,969,9.6,0.494,0.422,0.173,1.1,7.3,4.2,15.7,1.3,0.4,14.5,19.3,0.2,0.2,0.3,0.016,-1.3,-3.2,-4.4,-0.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/doolike01.html,55,969,0.389,17.1,0.578,0.17,0.076,0.073,0.258,0.422,0.411,0.5,0.28,0.292,0.424,0.36,0.256,0.018,5,0.76,0.165,0.391,0,0
2002-03,Kirk Haston,SF,hastoki01,23,12,57,-9.1,0.16,0.176,0.235,0,14.4,7.1,7.6,0,6.3,27.2,20.6,-0.4,0.1,-0.4,-0.307,-16.4,0.9,-15.4,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hastoki01.html,12,57,0.118,18.6,0.824,0.059,0,0.235,0.529,0.176,0.143,0,0,0.5,0,0,0.5,0,0,0,0.333,0,0,0
2002-03,Kobe Bryant,SG,bryanko01,24,82,3401,26.2,0.55,0.168,0.371,3.5,15.3,9.3,27.2,2.8,1.4,11.4,32.9,11,4,14.9,0.21,6.1,0.3,6.4,7.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bryanko01.html,82,3401,0.451,13.9,0.832,0.215,0.106,0.188,0.321,0.168,0.465,0.642,0.426,0.362,0.42,0.383,0.364,0.063,116,0.613,0.096,0.355,6,0
2002-03,Kurt Thomas,C,thomaku01,30,81,2577,16.7,0.511,0.003,0.179,7.1,22.2,14.5,11.3,1.7,2.8,11.1,22.4,2.3,3,5.4,0.1,-0.9,1.8,0.9,1.9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/thomaku01.html,81,2577,0.483,9.6,0.997,0.228,0.264,0.308,0.197,0.003,0.483,0.573,0.502,0.435,0.429,0.667,0.776,0.008,8,1,0,0,0,0
2002-03,Kwame Brown,C,brownkw01,20,80,1773,13.6,0.496,0.006,0.432,8.5,19.9,14.2,5.6,1.5,3.4,15.5,18.8,0.2,2.3,2.5,0.069,-3.4,0.7,-2.7,-0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brownkw01.html,80,1773,0.446,6.5,0.994,0.376,0.325,0.237,0.056,0.006,0.449,0.614,0.319,0.412,0.25,0,0.585,0.112,53,0,0,0,0,0
2002-03,LaPhonso Ellis,PF,ellisla01,32,55,784,11,0.476,0.408,0.252,6.3,17.1,11.6,3.5,1,1.5,9.6,19.3,0.2,0.9,1.1,0.065,-2.5,-1.5,-4,-0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/ellisla01.html,55,784,0.382,16.3,0.592,0.172,0.107,0.115,0.198,0.408,0.471,0.622,0.5,0.4,0.365,0.252,0.658,0.027,6,1,0.271,0.207,1,0
2002-03,Lamar Odom,SF,odomla01,23,49,1679,14.6,0.519,0.211,0.286,4,17.9,11,19,1.3,1.7,16.9,22.3,0.9,1.2,2.2,0.062,0.1,0.2,0.3,1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/o/odomla01.html,49,1679,0.439,10,0.789,0.383,0.214,0.075,0.116,0.211,0.469,0.59,0.435,0.261,0.268,0.326,0.367,0.033,19,0.881,0.062,0.125,1,0
2002-03,Larry Hughes,PG,hughela01,24,67,2137,15.5,0.521,0.107,0.251,3.7,13.4,8.5,17.5,2.2,0.8,14.2,21.2,1.6,2.1,3.7,0.082,0.2,0.2,0.4,1.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hughela01.html,67,2137,0.467,12.6,0.893,0.246,0.132,0.174,0.341,0.107,0.479,0.648,0.306,0.395,0.466,0.367,0.562,0.031,21,0.897,0.165,0.462,1,0
2002-03,Latrell Sprewell,SF,sprewla01,32,74,2859,14.3,0.497,0.319,0.193,1.8,10.1,5.9,19.7,1.9,0.6,12.3,22.6,1.6,1.6,3.2,0.054,1,-0.5,0.5,1.8,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sprewla01.html,74,2859,0.403,15.5,0.681,0.143,0.124,0.185,0.228,0.319,0.417,0.559,0.371,0.411,0.358,0.372,0.3,0.013,14,0.821,0.314,0.478,0,0
2002-03,Lavor Postell,SG,postela01,24,12,98,7.8,0.482,0.184,0.395,1.2,3.7,2.4,5.1,1.1,0,13.6,24.3,-0.1,0,-0.1,-0.032,-4.9,-4.6,-9.5,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/postela01.html,12,98,0.368,14.7,0.816,0.158,0.105,0.184,0.368,0.184,0.387,0.667,0.5,0.143,0.357,0.286,0.667,0.053,2,1,0.143,0,0,0
2002-03,Lawrence Funderburke,PF,fundela01,32,27,229,11.8,0.466,0,0.236,8.4,16.9,12.9,5.2,0.2,3.2,7,16.5,0.1,0.3,0.5,0.097,-4,-0.3,-4.3,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/fundela01.html,27,229,0.444,8.8,1,0.389,0.139,0.181,0.292,0,0.444,0.607,0.5,0.231,0.333,0,0.594,0.097,4,0,0,0,0,0
2002-03,Lee Nailon,SF,nailole01,27,38,405,14.3,0.494,0.005,0.268,9.1,11.3,10.1,11.9,0.8,0.5,13.1,27.9,0.1,0.1,0.3,0.03,-2.3,-3.1,-5.4,-0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/nailole01.html,38,405,0.442,7.8,0.995,0.337,0.311,0.179,0.168,0.005,0.444,0.641,0.373,0.353,0.281,0,0.429,0.037,7,0,0,0,0,0
2002-03,Lindsey Hunter,PG,hunteli01,32,29,673,10.6,0.434,0.354,0.156,2.4,7.8,5,18.8,2.8,0.5,15,25.8,-0.9,0.4,-0.6,-0.041,-1.9,-2.2,-4.1,-0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hunteli01.html,29,673,0.351,16,0.646,0.195,0.079,0.099,0.272,0.354,0.369,0.492,0.208,0.333,0.341,0.318,0.319,0,0,0.882,0.215,0.304,0,0
2002-03,Lonny Baxter,C,baxtelo01,24,55,682,11.3,0.521,0.01,0.5,10.7,16,13.4,3.8,0.7,2.3,15.5,19.3,0.4,0.5,0.9,0.063,-3.2,-2,-5.2,-0.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/baxtelo01.html,55,682,0.466,3.8,0.99,0.626,0.233,0.107,0.024,0.01,0.471,0.574,0.271,0.273,0.6,0,0.625,0.073,15,0,0,0,0,0
2002-03,Loren Woods,C,woodslo01,24,38,353,9.9,0.455,0.039,0.355,8.9,21.3,15.2,7.5,1.5,2.6,20.7,14.2,-0.1,0.5,0.4,0.048,-4.4,1.3,-3.2,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/woodslo01.html,38,353,0.382,8.1,0.961,0.382,0.197,0.263,0.118,0.039,0.384,0.552,0.4,0.15,0.333,0.333,0.714,0.171,10,1,0,0,0,0
2002-03,Lorenzen Wright,C,wrighlo02,27,70,1982,14.4,0.489,0.007,0.311,9.8,20,15,6.7,1.3,1.9,11.9,21,1,1.5,2.5,0.061,-1.9,-0.5,-2.4,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wrighlo02.html,70,1982,0.454,7.9,0.993,0.359,0.244,0.228,0.162,0.007,0.457,0.584,0.389,0.368,0.405,0,0.665,0.068,44,0,0,0,0,0
2002-03,Lucious Harris,SG,harrilu01,32,77,1973,13.5,0.494,0.189,0.262,3.7,9.8,6.7,13.4,1.4,0.3,8.1,20,2.2,2.5,4.7,0.114,-0.6,-0.8,-1.4,0.3,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/harrilu01.html,77,1973,0.413,15.3,0.811,0.2,0.053,0.108,0.451,0.189,0.429,0.597,0.289,0.333,0.394,0.346,0.701,0.003,2,0.915,0.228,0.581,2,0
2002-03,Maceo Baston,PF,bastoma01,27,16,106,18,0.661,0,0.48,4.1,21.3,12.4,0,2,7.3,16.5,15.6,0.2,0.2,0.3,0.153,-4.8,-0.4,-5.2,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bastoma01.html,16,106,0.6,3,1,0.72,0.16,0.08,0.04,0,0.6,0.667,0.5,0.5,0,0,0.467,0.28,7,0,0,0,0,0
2002-03,Malik Allen,PF,allenma01,24,80,2318,9.9,0.455,0.005,0.153,6.5,14.9,10.6,4.4,0.9,2.6,13.2,19.7,-1.7,2.6,0.9,0.018,-4.6,0.6,-3.9,-1.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/allenma01.html,80,2318,0.424,12.4,0.995,0.119,0.222,0.261,0.394,0.005,0.426,0.543,0.457,0.345,0.428,0,0.639,0.027,16,0,0.25,0,0,0
2002-03,Malik Rose,PF,rosema01,28,79,1933,16.1,0.538,0.008,0.486,9.3,20.5,15.2,11,1.6,1.4,18.2,22.4,1.9,3.3,5.2,0.13,-1.5,1.2,-0.2,0.9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rosema01.html,79,1933,0.459,7.8,0.992,0.471,0.127,0.154,0.24,0.008,0.459,0.576,0.3,0.361,0.377,0.4,0.631,0.083,42,0.5,0.4,0,1,0
2002-03,Mamadou N'Diaye,C,ndiayma02,27,22,364,13.5,0.514,0,0.49,8.7,17.3,12.8,3.2,1.2,6.2,15.3,17.3,0.2,0.4,0.6,0.075,-4.2,0.8,-3.3,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/ndiayma02.html,22,364,0.448,6.3,1,0.344,0.417,0.167,0.073,0,0.448,0.576,0.375,0.375,0.429,0,0.558,0.031,3,0,0,0,0,0
2002-03,Manu Ginobili,SG,ginobma01,25,69,1431,14.7,0.556,0.373,0.431,4,8.8,6.5,15.8,3.6,0.8,17.5,18.5,1.8,2.4,4.2,0.141,1.1,1.5,2.6,1.7,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/ginobma01.html,69,1431,0.438,12.6,0.627,0.343,0.154,0.068,0.063,0.373,0.494,0.647,0.295,0.37,0.28,0.345,0.431,0.045,17,0.902,0.318,0.277,2,0
2002-03,Marc Jackson,C,jacksma02,28,77,1041,13.4,0.508,0.003,0.427,9.6,14.7,12.2,5.4,1.2,2.1,12.5,20.6,1,1,2,0.092,-2.4,-1.3,-3.7,-0.4,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jacksma02.html,77,1041,0.438,9.3,0.997,0.35,0.183,0.143,0.321,0.003,0.437,0.631,0.391,0.32,0.304,1,0.757,0.054,19,0,0,0,0,0
2002-03,Marcus Camby,C,cambyma01,28,29,616,17.5,0.444,0.022,0.22,13.5,26.4,19.7,14.4,1.7,5.2,9.8,19.9,0.3,1.2,1.5,0.119,-1.7,3.7,2,0.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cambyma01.html,29,616,0.41,8.7,0.978,0.388,0.181,0.132,0.278,0.022,0.41,0.557,0.317,0.433,0.254,0.4,0.681,0.106,21,0.5,0,0,1,0
2002-03,Marcus Fizer,PF,fizerma01,24,38,809,17.9,0.503,0.016,0.35,11.1,18.3,14.8,11.2,0.9,1.5,11.4,27.4,0.8,0.6,1.4,0.082,-0.5,-1.9,-2.4,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/fizerma01.html,38,809,0.465,6.6,0.984,0.439,0.251,0.183,0.112,0.016,0.469,0.571,0.469,0.314,0.326,0.167,0.525,0.065,23,1,0.333,0.5,0,0
2002-03,Marcus Haislip,PF,haislma01,22,39,441,9.6,0.474,0.078,0.248,5.5,8.5,7,3.3,0.8,3,11,20.1,-0.1,0.1,0,-0.003,-4.3,-2.9,-7.2,-0.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/haislma01.html,39,441,0.431,9.5,0.922,0.353,0.163,0.209,0.196,0.078,0.447,0.574,0.36,0.406,0.333,0.25,0.698,0.131,16,1,0.583,0.143,0,0
2002-03,Mark Blount,C,blounma01,27,54,935.3333333,10.8,0.519333333,0,0.424,9,16.9,12.76666667,6.933333333,1.633333333,3.666666667,21.3,15.73333333,-0.233333333,1.4,1.166666667,0.068333333,-4.633333333,2.033333333,-2.633333333,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/blounma01.html,27,518,0.563,5.8,1,0.513,0.238,0.175,0.075,0,0.563,0.732,0.474,0.214,0.5,0,0.756,0.15,11,0,0,0,0,0
2002-03,Mark Bryant,PF,bryanma01,37,8,50,-1.05,0.22875,0,0.58225,6.9,15.725,11.2,11.275,0.3,0.45,24.65,10.825,-0.1,0.05,-0.05,-0.07625,-9.2,-1.025,-10.225,-0.075,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bryanma01.html,2,9,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002-03,Mark Jackson,PG,jacksma01,37,82,1467,12.2,0.473,0.257,0.217,2.9,11.3,7.3,40.5,1.8,0.2,27.3,17.4,-0.1,1.2,1.1,0.037,-1.7,-2,-3.7,-0.6,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jacksma01.html,82,1467,0.398,14.3,0.743,0.211,0.176,0.144,0.211,0.257,0.438,0.577,0.338,0.472,0.359,0.284,0.483,0,0,0.778,0.074,0.286,7,1
2002-03,Mark Madsen,PF,madsema01,27,54,781,9.3,0.458,0,0.374,12.3,10.6,11.5,7.1,1,1.8,12.5,12.3,0.7,0.4,1.1,0.069,-2,-0.6,-2.5,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/madsema01.html,54,781,0.423,4.3,1,0.577,0.27,0.086,0.067,0,0.423,0.511,0.341,0.286,0.182,0,0.594,0.117,17,0,0,0,0,0
2002-03,Mark Strickland,SF,stricma01,32,4,13,16.3,0.4,0,0,42.3,17,29.7,0,0,0,16.7,20.9,0,0,0,0.101,-2.7,-9.6,-12.4,0,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stricma01.html,4,13,0.4,3,1,0.8,0,0.2,0,0,0.4,0.5,0,0,0,0,0.5,0.2,1,0,0,0,0,0
2002-03,Marko Jaric,SF,jaricma01,24,66,1379,14.4,0.498,0.372,0.235,2.9,10.2,6.6,23.8,3.7,0.6,17.3,19.5,0.6,1.3,1.9,0.067,0.6,0,0.6,0.9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jaricma01.html,66,1379,0.401,14.4,0.628,0.314,0.074,0.063,0.175,0.372,0.45,0.493,0.303,0.321,0.487,0.319,0.373,0.022,10,0.887,0.193,0.375,3,0
2002-03,Mateen Cleaves,PG,cleavma01,25,12,55,-3.7,0.323,0.043,0.174,2.1,13,7.8,25.7,1.8,0,36.1,31.1,-0.4,0.1,-0.4,-0.325,-14.8,-1,-15.8,-0.2,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cleavma01.html,12,55,0.261,11.3,0.957,0.348,0.043,0.087,0.478,0.043,0.227,0.25,0,0,0.273,1,0.4,0,0,0,0,0,0,0
2002-03,Matt Harpring,SF,harprma01,26,78,2557,19.3,0.588,0.157,0.325,9.4,14.8,12.2,9.9,1.5,0.5,12.1,23.9,6.4,2.4,8.8,0.166,3.5,-1.1,2.4,2.9,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/harprma01.html,78,2557,0.511,11,0.843,0.378,0.083,0.111,0.271,0.157,0.529,0.705,0.259,0.416,0.413,0.413,0.82,0.01,10,0.985,0.363,0.414,0,0
2002-03,Matt Maloney,PG,malonma01,31,14,103,9.2,0.441,0.6,0.2,1.2,6.4,3.9,25.8,2,0,15.5,14.3,0,0,0.1,0.031,-1.9,-3.9,-5.9,-0.1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/malonma01.html,14,103,0.32,22.2,0.4,0,0,0.08,0.32,0.6,0.3,0,0,0,0.375,0.333,0,0,0,0.8,0.333,0.4,0,0
2002-03,Maurice Taylor,PF,tayloma01,26,67,1377,11.5,0.472,0.004,0.258,8.1,11.7,10,8.8,0.9,1.1,14.4,23.3,-0.2,1.1,0.9,0.03,-3.2,-1.6,-4.8,-1,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/tayloma01.html,67,1377,0.432,9.7,0.996,0.273,0.241,0.189,0.293,0.004,0.433,0.534,0.45,0.386,0.357,0,0.411,0.067,32,0,0,0,0,0
2002-03,Mehmet Okur,PF,okurme01,23,72,1366,14.8,0.514,0.265,0.31,10,19.2,14.5,9.5,1,2.1,12.1,19.3,1.7,2.1,3.8,0.134,-0.4,0.5,0.1,0.7,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/o/okurme01.html,72,1366,0.426,12.2,0.735,0.307,0.17,0.125,0.132,0.265,0.457,0.608,0.333,0.302,0.411,0.339,0.599,0.033,13,0.947,0.116,0.308,0,0
2002-03,Melvin Ely,C,elyme01,24,52,802,10.8,0.54,0,0.398,9.1,15.4,12.3,3.1,0.7,2.8,18.6,15.1,0.4,0.4,0.8,0.048,-3.4,-0.9,-4.4,-0.5,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/elyme01.html,52,802,0.495,4.7,1,0.468,0.376,0.124,0.032,0,0.495,0.609,0.429,0.348,0.167,0,0.478,0.156,26,0,0,0,0,0
